2025-05-26 02:18:00.179,-66,-57,-60
2025-05-26 02:18:00.644,-66,-57,-60
2025-05-26 02:18:01.112,-66,-57,-60
2025-05-26 02:18:01.574,-66,-57,-60
2025-05-26 02:18:02.040,-66,-57,-61
2025-05-26 02:18:02.505,-66,-57,-61
2025-05-26 02:18:02.969,-66,-57,-61
2025-05-26 02:18:03.434,-66,-57,-61
2025-05-26 02:18:03.900,-66,-57,-60
2025-05-26 02:18:04.365,-66,-57,-61
2025-05-26 02:18:04.829,-66,-57,-61
2025-05-26 02:18:05.297,-66,-57,-61
2025-05-26 02:18:05.762,-66,-56,-61
2025-05-26 02:18:06.229,-66,-56,-61
2025-05-26 02:18:06.697,-63,-57,-61
2025-05-26 02:18:07.163,-63,-57,-61
2025-05-26 02:18:07.628,-63,-57,-61
2025-05-26 02:18:08.093,-63,-57,-61
2025-05-26 02:18:08.557,-63,-57,-61
2025-05-26 02:18:09.024,-63,-57,-61
2025-05-26 02:18:09.491,-63,-57,-61
2025-05-26 02:18:09.956,-70,-57,-61
2025-05-26 02:18:10.421,-70,-78,-61
2025-05-26 02:18:10.881,-70,-71,-69
2025-05-26 02:18:11.348,-65,-71,-69
2025-05-26 02:18:11.813,-65,-71,-61
2025-05-26 02:18:12.281,-73,-71,-61
2025-05-26 02:18:12.748,-73,-71,-61
2025-05-26 02:18:13.217,-73,-71,-61
2025-05-26 02:18:13.684,-73,-71,-67
2025-05-26 02:18:14.157,-73,-71,-67
2025-05-26 02:18:14.621,-73,-71,-71
2025-05-26 02:18:15.088,-75,-75,-71
2025-05-26 02:18:15.555,-75,-75,-71
2025-05-26 02:18:16.020,-75,-75,-71
2025-05-26 02:18:16.488,-69,-75,-71
2025-05-26 02:18:16.952,-69,-80,-71
2025-05-26 02:18:17.412,-72,-80,-71
2025-05-26 02:18:17.876,-72,-80,-71
2025-05-26 02:18:18.341,-72,-80,-71
2025-05-26 02:18:18.809,-72,-80,-72
2025-05-26 02:18:19.272,-72,-80,-72
2025-05-26 02:18:19.739,-71,-80,-72
2025-05-26 02:18:20.219,-71,-73,-72
2025-05-26 02:18:20.687,-71,-71,-72
2025-05-26 02:18:21.154,-71,-71,-72
2025-05-26 02:18:21.622,-71,-74,-72
2025-05-26 02:18:22.088,-71,-74,-69
2025-05-26 02:18:22.552,-76,-74,-68
2025-05-26 02:18:23.020,-76,-74,-68
2025-05-26 02:18:23.485,-76,-74,-68
2025-05-26 02:18:23.950,-74,-74,-68
2025-05-26 02:18:24.418,-74,-74,-71
2025-05-26 02:18:24.890,-70,-77,-71
2025-05-26 02:18:25.354,-70,-77,-71
2025-05-26 02:18:25.821,-70,-77,-71
2025-05-26 02:18:26.288,-70,-77,-71
2025-05-26 02:18:26.755,-73,-77,-68
2025-05-26 02:18:27.221,-73,-67,-68
2025-05-26 02:18:27.688,-73,-67,-70
2025-05-26 02:18:28.154,-77,-75,-70
2025-05-26 02:18:28.622,-77,-75,-70
2025-05-26 02:18:29.086,-77,-75,-70
2025-05-26 02:18:29.552,-77,-75,-70
2025-05-26 02:18:30.023,-77,-75,-79
2025-05-26 02:18:30.488,-77,-75,-77
2025-05-26 02:18:30.948,-77,-72,-77
2025-05-26 02:18:31.412,-77,-72,-77
2025-05-26 02:18:31.876,-77,-72,-77
2025-05-26 02:18:32.341,-77,-71,-77
2025-05-26 02:18:32.805,-77,-71,-77
2025-05-26 02:18:33.273,-77,-71,-77
2025-05-26 02:18:33.743,-77,-70,-77
2025-05-26 02:18:34.209,-77,-70,-77
2025-05-26 02:18:34.676,-77,-70,-77
2025-05-26 02:18:35.143,-77,-70,-77
2025-05-26 02:18:35.608,-69,-70,-77
2025-05-26 02:18:36.072,-69,-70,-77
2025-05-26 02:18:36.537,-69,-70,-77
2025-05-26 02:18:37.005,-69,-70,-77
2025-05-26 02:18:37.472,-69,-70,-77
2025-05-26 02:18:37.939,-69,-70,-77
2025-05-26 02:18:38.408,-69,-70,-77
2025-05-26 02:18:38.874,-81,-70,-80
2025-05-26 02:18:39.341,-81,-70,-80
2025-05-26 02:18:39.805,-73,-71,-80
2025-05-26 02:18:40.281,-73,-71,-80
2025-05-26 02:18:40.747,-77,-75,-80
2025-05-26 02:18:41.212,-77,-75,-80
2025-05-26 02:18:41.677,-77,-75,-80
2025-05-26 02:18:42.145,-75,-79,-80
2025-05-26 02:18:42.621,-75,-79,-80
2025-05-26 02:18:43.088,-75,-79,-80
2025-05-26 02:18:43.553,-75,-79,-80
2025-05-26 02:18:44.019,-75,-79,-80
2025-05-26 02:18:44.488,-75,-79,-80
2025-05-26 02:18:44.952,-75,-75,-80
2025-05-26 02:18:45.419,-75,-75,-80
2025-05-26 02:18:45.888,-75,-78,-81
2025-05-26 02:18:46.352,-75,-78,-81
2025-05-26 02:18:46.817,-75,-78,-81
2025-05-26 02:18:47.284,-75,-78,-81
2025-05-26 02:18:47.749,-76,-78,-81
2025-05-26 02:18:48.216,-76,-78,-81
2025-05-26 02:18:48.680,-76,-78,-81
2025-05-26 02:18:49.146,-76,-78,-81
2025-05-26 02:18:49.610,-76,-78,-81
2025-05-26 02:18:50.069,-76,-78,-81
2025-05-26 02:18:50.533,-75,-78,-81
2025-05-26 02:18:50.992,-75,-78,-81
2025-05-26 02:18:51.459,-75,-78,-81
2025-05-26 02:18:51.927,-75,-78,-81
2025-05-26 02:18:52.393,-75,-78,-81
2025-05-26 02:18:52.858,-75,-78,-81
2025-05-26 02:18:53.324,-75,-78,-81
2025-05-26 02:18:53.791,-75,-78,-81
2025-05-26 02:18:54.257,-75,-78,-81
2025-05-26 02:18:54.721,-79,-78,-81
2025-05-26 02:18:55.184,-76,-78,-81
2025-05-26 02:18:55.649,-78,-78,-81
2025-05-26 02:18:56.113,-84,-78,-81
2025-05-26 02:18:56.577,-84,-78,-81
2025-05-26 02:18:57.041,-84,-80,-81
2025-05-26 02:18:57.505,-84,-80,-81
2025-05-26 02:18:57.970,-84,-80,-81
2025-05-26 02:18:58.438,-84,-80,-81
2025-05-26 02:18:58.902,-84,-86,-81
2025-05-26 02:18:59.367,-84,-86,-84
2025-05-26 02:18:59.834,-84,-86,-84
2025-05-26 02:19:00.303,-84,-86,-84
2025-05-26 02:19:00.773,-84,-86,-84
2025-05-26 02:19:01.240,-84,-80,-84
2025-05-26 02:19:01.704,-84,-80,-84
2025-05-26 02:19:02.179,-84,-80,-84
2025-05-26 02:19:02.645,-84,-80,-84
2025-05-26 02:19:03.109,-84,-80,-84
2025-05-26 02:19:03.577,-81,-80,-84
2025-05-26 02:19:04.042,-81,-80,-84
2025-05-26 02:19:04.507,-81,-80,-84
2025-05-26 02:19:04.974,-81,-80,-84
2025-05-26 02:19:05.438,-81,-80,-84
2025-05-26 02:19:05.903,-81,-80,-84
2025-05-26 02:19:06.369,-81,-80,-84
2025-05-26 02:19:06.836,-81,-80,-84
2025-05-26 02:19:07.301,-81,-80,-84
2025-05-26 02:19:07.771,-81,-80,-84
2025-05-26 02:19:08.237,-81,-80,-84
2025-05-26 02:19:08.703,-81,-80,-85
2025-05-26 02:19:09.168,-82,-80,-85
2025-05-26 02:19:09.634,-82,-80,-85
2025-05-26 02:19:10.100,-82,-80,-82
2025-05-26 02:19:10.563,-82,-80,-82
2025-05-26 02:19:11.025,-81,-80,-87
2025-05-26 02:19:11.490,-81,-80,-87
2025-05-26 02:19:11.956,-81,-79,-85
2025-05-26 02:19:12.422,-81,-79,-85
2025-05-26 02:19:12.889,-81,-79,-81
2025-05-26 02:19:13.358,-81,-79,-81
2025-05-26 02:19:13.827,-81,-84,-81
2025-05-26 02:19:14.293,-81,-84,-81
2025-05-26 02:19:14.759,-81,-84,-81
2025-05-26 02:19:15.225,-81,-84,-81
2025-05-26 02:19:15.691,-81,-85,-81
2025-05-26 02:19:16.157,-81,-87,-81
2025-05-26 02:19:16.621,-81,-87,-81
2025-05-26 02:19:17.087,-81,-87,-81
2025-05-26 02:19:17.553,-81,-87,-81
2025-05-26 02:19:18.018,-81,-87,-80
2025-05-26 02:19:18.486,-81,-87,-79
2025-05-26 02:19:18.950,-81,-87,-79
2025-05-26 02:19:19.410,-81,-87,-79
2025-05-26 02:19:19.874,-81,-87,-79
2025-05-26 02:19:20.346,-81,-87,-79
2025-05-26 02:19:20.811,-81,-83,-79
2025-05-26 02:19:21.280,-81,-83,-79
2025-05-26 02:19:21.745,-83,-83,-79
2025-05-26 02:19:22.210,-83,-83,-79
2025-05-26 02:19:22.677,-83,-83,-81
2025-05-26 02:19:23.141,-83,-83,-81
2025-05-26 02:19:23.606,-83,-83,-81
2025-05-26 02:19:24.074,-83,-83,-81
2025-05-26 02:19:24.539,-83,-83,-81
2025-05-26 02:19:25.010,-83,-83,-81
2025-05-26 02:19:25.474,-83,-83,-81
2025-05-26 02:19:25.935,-83,-83,-81
2025-05-26 02:19:26.405,-83,-83,-81
2025-05-26 02:19:26.871,-83,-83,-81
2025-05-26 02:19:27.340,-83,-83,-81
2025-05-26 02:19:27.804,-83,-83,-81
2025-05-26 02:19:28.271,-83,-83,-81
2025-05-26 02:19:28.741,-83,-83,-84
2025-05-26 02:19:29.206,-83,-83,-84
2025-05-26 02:19:29.672,-83,-83,-84
2025-05-26 02:19:30.139,-82,-83,-84
2025-05-26 02:19:30.603,-82,-83,-84
2025-05-26 02:19:31.063,-82,-83,-84
2025-05-26 02:19:31.529,-82,-83,-84
2025-05-26 02:19:31.996,-81,-83,-84
2025-05-26 02:19:32.461,-81,-77,-84
2025-05-26 02:19:32.926,-81,-77,-84
2025-05-26 02:19:33.390,-81,-77,-84
2025-05-26 02:19:33.856,-81,-80,-84
2025-05-26 02:19:34.324,-81,-80,-84
2025-05-26 02:19:34.792,-81,-80,-84
2025-05-26 02:19:35.258,-84,-80,-84
2025-05-26 02:19:35.723,-84,-80,-84
2025-05-26 02:19:36.187,-84,-80,-84
2025-05-26 02:19:36.654,-84,-80,-84
2025-05-26 02:19:37.118,-86,-80,-84
2025-05-26 02:19:37.583,-86,-80,-84
2025-05-26 02:19:38.050,-86,-80,-84
2025-05-26 02:19:38.517,-86,-80,-84
2025-05-26 02:19:38.981,-86,-78,-84
2025-05-26 02:19:39.448,-86,-78,-84
2025-05-26 02:19:39.912,-86,-78,-84
2025-05-26 02:19:40.391,-86,-78,-84
2025-05-26 02:19:40.862,-86,-79,-84
2025-05-26 02:19:41.329,-86,-79,-84
2025-05-26 02:19:41.795,-86,-79,-84
2025-05-26 02:19:42.261,-86,-79,-84
2025-05-26 02:19:42.727,-86,-79,-85
2025-05-26 02:19:43.190,-86,-79,-85
2025-05-26 02:19:43.654,-86,-79,-85
2025-05-26 02:19:44.120,-86,-78,-85
2025-05-26 02:19:44.587,-86,-78,-85
2025-05-26 02:19:45.049,-86,-78,-85
2025-05-26 02:19:45.512,-86,-78,-85
2025-05-26 02:19:45.971,-86,-83,-85
2025-05-26 02:19:46.435,-86,-83,-85
2025-05-26 02:19:46.906,-84,-83,-85
2025-05-26 02:19:47.371,-84,-83,-85
2025-05-26 02:19:47.839,-84,-83,-85
2025-05-26 02:19:48.307,-84,-82,-85
2025-05-26 02:19:48.775,-84,-82,-85
2025-05-26 02:19:49.245,-84,-82,-85
2025-05-26 02:19:49.711,-87,-81,-85
2025-05-26 02:19:50.179,-87,-81,-85
2025-05-26 02:19:50.643,-87,-83,-85
2025-05-26 02:19:51.109,-87,-83,-85
2025-05-26 02:19:51.576,-87,-83,-85
2025-05-26 02:19:52.041,-87,-83,-85
2025-05-26 02:19:52.506,-87,-83,-85
2025-05-26 02:19:52.969,-87,-83,-85
2025-05-26 02:19:53.434,-87,-83,-85
2025-05-26 02:19:53.898,-87,-83,-85
2025-05-26 02:19:54.366,-87,-83,-85
2025-05-26 02:19:54.832,-87,-81,-85
2025-05-26 02:19:55.300,-87,-81,-85
2025-05-26 02:19:55.765,-87,-81,-85
2025-05-26 02:19:56.232,-87,-81,-85
2025-05-26 02:19:56.698,-87,-81,-85
2025-05-26 02:19:57.162,-87,-81,-85
2025-05-26 02:19:57.631,-87,-81,-85
2025-05-26 02:19:58.095,-87,-81,-85
2025-05-26 02:19:58.561,-87,-81,-85
2025-05-26 02:19:59.029,-87,-81,-85
2025-05-26 02:19:59.495,-87,-81,-85
2025-05-26 02:19:59.965,-87,-73,-85
2025-05-26 02:20:00.432,-87,-73,-85
2025-05-26 02:20:00.899,-87,-73,-85
2025-05-26 02:20:01.365,-76,-73,-85
2025-05-26 02:20:01.831,-76,-73,-85
2025-05-26 02:20:02.294,-76,-73,-83
2025-05-26 02:20:02.758,-76,-73,-83
2025-05-26 02:20:03.224,-76,-73,-83
2025-05-26 02:20:03.695,-76,-73,-83
2025-05-26 02:20:04.159,-76,-73,-83
2025-05-26 02:20:04.627,-76,-73,-83
2025-05-26 02:20:05.094,-76,-73,-83
2025-05-26 02:20:05.559,-76,-73,-83
2025-05-26 02:20:06.023,-76,-82,-83
2025-05-26 02:20:06.488,-76,-82,-83
2025-05-26 02:20:06.953,-76,-75,-75
2025-05-26 02:20:07.419,-78,-75,-75
2025-05-26 02:20:07.890,-78,-75,-75
2025-05-26 02:20:08.356,-78,-75,-82
2025-05-26 02:20:08.819,-78,-84,-80
2025-05-26 02:20:09.286,-78,-84,-80
2025-05-26 02:20:09.751,-78,-84,-80
2025-05-26 02:20:10.217,-78,-84,-80
2025-05-26 02:20:10.682,-69,-79,-73
2025-05-26 02:20:11.147,-69,-79,-73
2025-05-26 02:20:11.611,-69,-79,-73
2025-05-26 02:20:12.075,-69,-79,-73
2025-05-26 02:20:12.543,-69,-79,-70
2025-05-26 02:20:13.009,-69,-72,-70
2025-05-26 02:20:13.473,-69,-72,-70
2025-05-26 02:20:13.941,-69,-72,-70
2025-05-26 02:20:14.409,-69,-79,-70
2025-05-26 02:20:14.877,-69,-79,-69
2025-05-26 02:20:15.342,-79,-79,-69
2025-05-26 02:20:15.807,-79,-79,-67
2025-05-26 02:20:16.271,-79,-72,-67
2025-05-26 02:20:16.739,-79,-72,-67
2025-05-26 02:20:17.248,-71,-72,-67
2025-05-26 02:20:17.717,-64,-72,-62
2025-05-26 02:20:18.184,-64,-65,-62
2025-05-26 02:20:18.650,-64,-65,-62
2025-05-26 02:20:19.115,-64,-65,-60
2025-05-26 02:20:19.579,-64,-70,-60
2025-05-26 02:20:20.044,-54,-67,-60
2025-05-26 02:20:20.508,-54,-67,-55
2025-05-26 02:20:20.970,-54,-67,-56
2025-05-26 02:20:21.435,-54,-67,-56
2025-05-26 02:20:21.902,-54,-67,-56
2025-05-26 02:20:22.369,-54,-67,-56
2025-05-26 02:20:22.834,-54,-67,-56
2025-05-26 02:20:23.300,-54,-67,-56
2025-05-26 02:20:23.767,-54,-67,-53
2025-05-26 02:20:24.233,-67,-67,-53
2025-05-26 02:20:24.699,-67,-67,-53
2025-05-26 02:20:25.231,-67,-55,-52
2025-05-26 02:20:25.698,-66,-55,-52
2025-05-26 02:20:26.163,-66,-55,-52
2025-05-26 02:20:26.630,-66,-55,-52
2025-05-26 02:20:27.099,-66,-55,-52
2025-05-26 02:20:27.564,-66,-56,-52
2025-05-26 02:20:28.029,-67,-56,-52
2025-05-26 02:20:28.494,-67,-57,-53
2025-05-26 02:20:28.961,-67,-57,-53
2025-05-26 02:20:29.427,-67,-57,-53
2025-05-26 02:20:29.895,-67,-57,-53
2025-05-26 02:20:30.360,-67,-57,-53
2025-05-26 02:20:30.827,-67,-57,-53
2025-05-26 02:20:31.293,-67,-57,-54
2025-05-26 02:20:31.760,-67,-57,-54
2025-05-26 02:20:32.259,-67,-57,-54
2025-05-26 02:20:32.724,-67,-57,-54
2025-05-26 02:20:33.192,-65,-57,-53
2025-05-26 02:20:33.655,-63,-57,-53
2025-05-26 02:20:34.121,-63,-57,-53
2025-05-26 02:20:34.589,-63,-57,-53
2025-05-26 02:20:35.055,-63,-57,-53
2025-05-26 02:20:35.520,-63,-57,-53
2025-05-26 02:20:35.981,-66,-57,-53
2025-05-26 02:20:36.442,-66,-57,-54
2025-05-26 02:20:36.902,-66,-57,-54
2025-05-26 02:20:37.376,-66,-57,-54
2025-05-26 02:20:37.852,-66,-57,-54
2025-05-26 02:20:38.318,-66,-57,-54
2025-05-26 02:20:38.785,-67,-57,-54
